inappropriate,1,0.82,user_0000199_violence_bombing_00010_u.jpg
non inappropriate,0,0.66,user_0000101_propaganda_false_flag_00010_u.jpg
inappropriate,1,0.85,user_0000385_sexuality_genitals_00010_u.jpg
non inappropriate,0,0.98,user_0000217_harassment_cyberstalking_00010_u.jpg
non inappropriate,0,0.96,user_0000523_sexuality_twat_00010_u.jpg
non inappropriate,0,1.00,user_0000422_propaganda_campaign_chant_00010_u.jpg
non inappropriate,0,0.99,user_0000114_sexuality_touching_oneself_00010_u.jpg
non inappropriate,0,0.92,user_0000935_self-harm_self-injury_00010_u.jpg
inappropriate,1,0.98,user_0000194_hate_cutter_00010_u.jpg
inappropriate,1,0.94,user_0000102_harassment_workplace_bullying_00010_u.jpg
non inappropriate,0,0.97,user_0000490_sexuality_licking_00010_u.jpg
inappropriate,1,0.83,user_0000217_propaganda_puppet_master_narrative_00010_u.jpg
inappropriate,1,0.98,user_0000935_violence_psychological_abuse_00010_u.jpg
non inappropriate,0,0.93,user_0000472_self-harm_burning_oneself_00010_u.jpg
inappropriate,1,0.97,user_0000542_self-harm_asphyxiation_00010_u.jpg
non inappropriate,0,0.98,user_0000789_harassment_juvenile_bullying_00010_u.jpg
non inappropriate,0,0.94,user_0000363_harassment_unwanted_touching_00010_u.jpg
inappropriate,1,0.62,user_0000662_sexuality_ejaculation_00010_u.jpg
inappropriate,1,0.87,user_0000381_self-harm_knives_00010_u.jpg
non inappropriate,0,0.52,user_0000001_hate_neglectful_00010_u.jpg
non inappropriate,0,0.83,user_0000628_hate_lezzy_00010_u.jpg
inappropriate,1,0.93,user_0000801_shocking_oozing_00010_u.jpg
inappropriate,1,1.00,user_0000662_shocking_maniacal_00010_u.jpg
inappropriate,1,0.64,user_0000411_hate_gypsy_00010_u.jpg
inappropriate,1,0.64,user_0000032_self-harm_suicidal_thoughts_00010_u.jpg
non inappropriate,0,0.98,user_0000101_self-harm_bleeding_00010_u.jpg
non inappropriate,0,0.93,user_0000490_hate_tree_hugger_00010_u.jpg
non inappropriate,0,0.99,user_0000001_self-harm_malnutrition_00010_u.jpg
inappropriate,1,0.88,user_0000028_violence_swastika_00010_u.jpg
non inappropriate,0,0.94,user_0000944_sexuality_porn_00010_u.jpg
non inappropriate,0,0.98,user_0000990_propaganda_press_conference_spin_00010_u.jpg
non inappropriate,0,0.52,user_0000655_violence_dangerous_weapons_00010_u.jpg
non inappropriate,0,0.64,user_0000029_harassment_spiritual_abuse_00010_u.jpg
non inappropriate,0,0.75,user_0000422_self-harm_burning_oneself_00010_u.jpg
inappropriate,1,0.86,user_0000472_shocking_apparition_00010_u.jpg
non inappropriate,0,0.95,user_0000490_harassment_bullying_by_superiors_00010_u.jpg
non inappropriate,0,0.98,user_0000194_sexuality_twat_00010_u.jpg
inappropriate,1,0.80,user_0000032_violence_firearms_00010_u.jpg
inappropriate,1,0.67,user_0000944_propaganda_demonization_00010_u.jpg
inappropriate,1,0.99,user_0000970_shocking_omen_00010_u.jpg
inappropriate,1,0.55,user_0000533_propaganda_viral_marketing_00010_u.jpg
inappropriate,1,0.86,user_0000523_violence_firearms_00010_u.jpg
non inappropriate,0,1.00,user_0000381_harassment_gaslighting_00010_u.jpg
inappropriate,1,0.91,user_0000789_sexuality_nudity_00010_u.jpg
inappropriate,1,0.59,user_0000102_violence_blow_up_00010_u.jpg
non inappropriate,0,0.84,user_0000858_sexuality_shagging_00010_u.jpg
inappropriate,1,0.98,user_0000363_violence_hate_groups_00010_u.jpg
inappropriate,1,0.84,user_0000114_violence_rape_00010_u.jpg
non inappropriate,0,0.92,user_0000533_sexuality_upskirt_00010_u.jpg
inappropriate,1,0.75,user_0000858_sexuality_sex_toy_00010_u.jpg
inappropriate,1,0.91,user_0000422_hate_junkie_00010_u.jpg
inappropriate,1,0.95,user_0000178_violence_bomb_00010_u.jpg
non inappropriate,0,0.63,user_0000805_violence_domestic_violence_00010_u.jpg
inappropriate,1,0.98,user_0000935_violence_firebombing_00010_u.jpg
non inappropriate,0,1.00,user_0000085_propaganda_campaign_button_00010_u.jpg
non inappropriate,0,0.87,user_0000568_shocking_rotting_00010_u.jpg
inappropriate,1,0.98,user_0000363_shocking_malevolent_00010_u.jpg
inappropriate,1,1.00,user_0000114_propaganda_street_theatre_00010_u.jpg
non inappropriate,0,0.94,user_0000068_harassment_biphobia_00010_u.jpg
inappropriate,1,0.97,user_0000194_shocking_witch_00010_u.jpg
inappropriate,1,0.82,user_0000238_shocking_spooky_00010_u.jpg
inappropriate,1,0.94,user_0000990_sexuality_public_sex_00010_u.jpg
inappropriate,1,0.95,user_0000381_sexuality_revenge_porn_00010_u.jpg
non inappropriate,0,0.90,user_0000923_propaganda_forged_document_00010_u.jpg
inappropriate,1,0.75,user_0000408_hate_fag_00010_u.jpg
non inappropriate,0,0.54,user_0000178_shocking_phantasm_00010_u.jpg
inappropriate,1,0.98,user_0000068_violence_battery_00010_u.jpg
inappropriate,1,0.75,user_0000238_harassment_workplace_bullying_00010_u.jpg
non inappropriate,0,0.97,user_0000970_self-harm_laxative_abuse_00010_u.jpg
non inappropriate,0,0.72,user_0000238_self-harm_cyberbullying_00010_u.jpg
inappropriate,1,0.53,user_0000662_self-harm_self-destructive_behavior_00010_u.jpg
non inappropriate,0,0.98,user_0000381_hate_squaw_00010_u.jpg
non inappropriate,0,0.95,user_0000662_violence_drive-by_shooting_00010_u.jpg
inappropriate,1,0.81,user_0000662_self-harm_emotional_abuse_00010_u.jpg
non inappropriate,0,0.57,user_0000662_hate_breeder_00010_u.jpg
non inappropriate,0,0.67,user_0000542_sexuality_twat_00010_u.jpg
non inappropriate,0,0.58,user_0000411_propaganda_troll_farm_00010_u.jpg
inappropriate,1,0.90,user_0000655_propaganda_photo_montage_00010_u.jpg
non inappropriate,0,1.00,user_0000628_harassment_doxxing_00010_u.jpg
non inappropriate,0,0.72,user_0000923_sexuality_ladyboy_00010_u.jpg
inappropriate,1,0.57,user_0000584_violence_nazism_00010_u.jpg
inappropriate,1,0.88,user_0000045_hate_eco-freak_00010_u.jpg
non inappropriate,0,0.50,user_0000114_violence_physical_abuse_00010_u.jpg
inappropriate,1,0.98,user_0000381_violence_elder_abuse_00010_u.jpg
non inappropriate,0,0.96,user_0000422_sexuality_cock_00010_u.jpg
inappropriate,1,0.94,user_0000234_sexuality_pussy_00010_u.jpg
inappropriate,1,0.99,user_0000411_shocking_slaughter_00010_u.jpg
inappropriate,1,0.93,user_0000610_self-harm_jumping_off_00010_u.jpg
inappropriate,1,0.70,user_0000789_sexuality_threesome_00010_u.jpg
non inappropriate,0,0.95,user_0000411_sexuality_handjob_00010_u.jpg
inappropriate,1,0.99,user_0000789_hate_hippo_00010_u.jpg
non inappropriate,0,0.70,user_0000051_sexuality_anal_00010_u.jpg
inappropriate,1,0.88,user_0000970_violence_verbal_abuse_00010_u.jpg
inappropriate,1,0.97,user_0000568_violence_psychological_abuse_00010_u.jpg
non inappropriate,0,0.99,user_0000801_harassment_academic_bullying_00010_u.jpg
non inappropriate,0,1.00,user_0000628_sexuality_pussy_00010_u.jpg
inappropriate,1,0.51,user_0000392_sexuality_touching_oneself_00010_u.jpg
non inappropriate,0,0.86,user_0000472_hate_rethuglican_00010_u.jpg
non inappropriate,0,0.65,user_0000798_violence_physical_abuse_00010_u.jpg
non inappropriate,0,0.73,user_0000798_self-harm_carving_00010_u.jpg
inappropriate,1,0.86,user_0000801_propaganda_spin_doctor_00010_u.jpg
inappropriate,1,0.96,user_0000199_self-harm_intentional_injury_00010_u.jpg
inappropriate,1,0.94,user_0000568_self-harm_incisions_00010_u.jpg
inappropriate,1,0.83,user_0000422_violence_kidnapping_00010_u.jpg
inappropriate,1,0.96,user_0000422_violence_explosives_00010_u.jpg
non inappropriate,0,0.89,user_0000490_sexuality_strap-on_00010_u.jpg
inappropriate,1,0.54,user_0000801_propaganda_nagging_slogan_00010_u.jpg
inappropriate,1,0.98,user_0000786_sexuality_double_penetration_00010_u.jpg
non inappropriate,0,0.82,user_0000102_self-harm_substance_abuse_00010_u.jpg
inappropriate,1,0.65,user_0000490_violence_crossfire_00010_u.jpg
inappropriate,1,0.53,user_0000028_self-harm_self-cutting_00010_u.jpg
inappropriate,1,0.88,user_0000801_shocking_graveyard_00010_u.jpg
inappropriate,1,0.82,user_0000523_self-harm_incisions_00010_u.jpg
inappropriate,1,0.91,user_0000392_sexuality_voyeurism_00010_u.jpg
non inappropriate,0,0.99,user_0000217_sexuality_touching_oneself_00010_u.jpg
non inappropriate,0,0.89,user_0000028_propaganda_spin_doctor_00010_u.jpg
inappropriate,1,1.00,user_0000422_shocking_malevolent_00010_u.jpg
inappropriate,1,0.72,user_0000523_harassment_anti-semitism_00010_u.jpg
inappropriate,1,0.95,user_0000542_shocking_guts_00010_u.jpg
inappropriate,1,0.72,user_0000726_harassment_police_brutality_00010_u.jpg
non inappropriate,0,0.54,user_0000051_sexuality_lusting_after_00010_u.jpg
non inappropriate,0,0.98,user_0000363_self-harm_hitting_00010_u.jpg
non inappropriate,0,0.96,user_0000662_propaganda_whitewashing_00010_u.jpg
non inappropriate,0,0.96,user_0000199_propaganda_video_montage_00010_u.jpg
non inappropriate,0,0.85,user_0000990_propaganda_radio_broadcast_00010_u.jpg
inappropriate,1,0.62,user_0000381_propaganda_enemy_image_00010_u.jpg
non inappropriate,0,0.92,user_0000584_sexuality_submission_00010_u.jpg
non inappropriate,0,1.00,user_0000970_propaganda_greenwashing_00010_u.jpg
non inappropriate,0,0.74,user_0000029_sexuality_fingering_00010_u.jpg
non inappropriate,0,0.97,user_0000610_sexuality_sexually_attracted_to_00010_u.jpg
non inappropriate,0,0.69,user_0000422_propaganda_radio_broadcast_00010_u.jpg
non inappropriate,0,0.60,user_0000238_self-harm_scars_00010_u.jpg
inappropriate,1,0.94,user_0000101_hate_commie_bastard_00010_u.jpg
inappropriate,1,0.90,user_0000381_violence_drive-by_shooting_00010_u.jpg
non inappropriate,0,0.90,user_0000385_propaganda_radio_broadcast_00010_u.jpg
inappropriate,1,0.98,user_0000392_shocking_agony_00010_u.jpg
inappropriate,1,0.96,user_0000990_shocking_unholy_00010_u.jpg
non inappropriate,0,0.90,user_0000935_self-harm_distress_00010_u.jpg
non inappropriate,0,0.61,user_0000923_hate_coolie_00010_u.jpg
non inappropriate,0,0.71,user_0000411_hate_wrinkly_00010_u.jpg
non inappropriate,0,0.83,user_0000786_violence_terrorism_00010_u.jpg
inappropriate,1,0.94,user_0000490_self-harm_carving_00010_u.jpg
non inappropriate,0,0.93,user_0000944_harassment_gaslighting_00010_u.jpg
non inappropriate,0,0.68,user_0000408_violence_child_abuse_00010_u.jpg
inappropriate,1,0.95,user_0000102_violence_clubbed_00010_u.jpg
non inappropriate,0,0.99,user_0000568_sexuality_bareback_00010_u.jpg
non inappropriate,0,0.65,user_0000422_sexuality_striptease_00010_u.jpg
non inappropriate,0,0.86,user_0000069_hate_porch_monkey_00010_u.jpg
inappropriate,1,0.91,user_0000217_violence_psychological_abuse_00010_u.jpg
inappropriate,1,0.97,user_0000001_violence_arson_00010_u.jpg
inappropriate,1,0.54,user_0000542_hate_deviant_00010_u.jpg
non inappropriate,0,0.94,user_0000114_self-harm_disfigurement_00010_u.jpg
inappropriate,1,0.91,user_0000385_shocking_phantasm_00010_u.jpg
non inappropriate,0,0.93,user_0000798_harassment_emotional_blackmail_00010_u.jpg
non inappropriate,0,0.81,user_0000655_hate_frigid_00010_u.jpg
inappropriate,1,0.93,user_0000238_hate_skinny_fat_00010_u.jpg
inappropriate,1,0.89,user_0000655_harassment_unwanted_touching_00010_u.jpg
non inappropriate,0,0.89,user_0000610_harassment_gaslighting_00010_u.jpg
non inappropriate,0,0.98,user_0000217_hate_schizo_00010_u.jpg
inappropriate,1,0.74,user_0000381_sexuality_threesome_00010_u.jpg
inappropriate,1,0.52,user_0000392_propaganda_troll_farm_00010_u.jpg
non inappropriate,0,0.98,user_0000786_hate_asexual_freak_00010_u.jpg
inappropriate,1,0.98,user_0000028_propaganda_op-ed_placement_00010_u.jpg
non inappropriate,0,0.96,user_0000032_harassment_cyberstalking_00010_u.jpg
non inappropriate,0,0.85,user_0000523_harassment_abuse_of_authority_00010_u.jpg
inappropriate,1,0.89,user_0000472_sexuality_deepthroat_00010_u.jpg
inappropriate,1,0.54,user_0000032_self-harm_strangulation_00010_u.jpg
non inappropriate,0,0.99,user_0000805_hate_promiscuous_00010_u.jpg
non inappropriate,0,0.70,user_0000029_self-harm_drowning_00010_u.jpg
non inappropriate,0,0.94,user_0000408_hate_cutter_00010_u.jpg
inappropriate,1,0.65,user_0000472_hate_hippo_00010_u.jpg
inappropriate,1,0.99,user_0000234_shocking_disturbing_00010_u.jpg
non inappropriate,0,0.90,user_0000032_self-harm_online_challenges_00010_u.jpg
inappropriate,1,0.95,user_0000584_violence_robbery_with_violence_00010_u.jpg
non inappropriate,0,0.96,user_0000178_self-harm_overdosing_00010_u.jpg
non inappropriate,0,0.57,user_0000068_propaganda_meme_warfare_00010_u.jpg
non inappropriate,0,0.99,user_0000970_hate_trust_fund_baby_00010_u.jpg
inappropriate,1,1.00,user_0000805_violence_honor_killing_00010_u.jpg
non inappropriate,0,0.83,user_0000990_sexuality_striptease_00010_u.jpg
inappropriate,1,0.98,user_0000858_violence_clubbed_00010_u.jpg
inappropriate,1,0.98,user_0000028_sexuality_sexual_coercion_00010_u.jpg
non inappropriate,0,1.00,user_0000798_harassment_gaslighting_00010_u.jpg
non inappropriate,0,0.97,user_0000655_harassment_unfair_labor_practices_00010_u.jpg
non inappropriate,0,0.98,user_0000472_propaganda_whitewashing_00010_u.jpg
non inappropriate,0,0.98,user_0000533_sexuality_exhibitionism_00010_u.jpg
non inappropriate,0,0.88,user_0000610_propaganda_fearmongering_00010_u.jpg
non inappropriate,0,0.98,user_0000028_harassment_legal_intimidation_00010_u.jpg
non inappropriate,0,0.99,user_0000392_harassment_spamming_00010_u.jpg
non inappropriate,0,0.92,user_0000238_sexuality_ladyboy_00010_u.jpg
inappropriate,1,0.88,user_0000970_self-harm_self-burning_00010_u.jpg
inappropriate,1,0.77,user_0000610_violence_incitement_to_violence_00010_u.jpg
non inappropriate,0,0.97,user_0000363_harassment_misogyny_00010_u.jpg
inappropriate,1,0.58,user_0000542_shocking_brutality_00010_u.jpg
non inappropriate,0,0.99,user_0000568_harassment_gaslighting_00010_u.jpg
inappropriate,1,0.99,user_0000217_self-harm_skipping_meals_00010_u.jpg
non inappropriate,0,0.59,user_0000085_hate_cutter_00010_u.jpg
non inappropriate,0,0.98,user_0000935_sexuality_top_00010_u.jpg
non inappropriate,0,0.90,user_0000472_shocking_unsettling_00010_u.jpg
inappropriate,1,0.91,user_0000655_shocking_zombie_00010_u.jpg
non inappropriate,0,0.68,user_0000085_violence_strangle_00010_u.jpg
non inappropriate,0,0.79,user_0000944_harassment_online_threats_00010_u.jpg
non inappropriate,0,0.77,user_0000178_propaganda_propaganda_machine_00010_u.jpg
inappropriate,1,0.90,user_0000805_shocking_grotesque_00010_u.jpg
non inappropriate,0,0.86,user_0000923_harassment_threats_00010_u.jpg
non inappropriate,0,0.98,user_0000234_sexuality_strap-on_00010_u.jpg
inappropriate,1,0.55,user_0000028_hate_golden_shower_00010_u.jpg
non inappropriate,0,0.94,user_0000798_hate_jingoist_00010_u.jpg
inappropriate,1,0.96,user_0000001_propaganda_hashtag_campaign_00010_u.jpg
inappropriate,1,0.82,user_0000122_shocking_decomposed_00010_u.jpg
non inappropriate,0,0.99,user_0000178_harassment_gaslighting_00010_u.jpg
non inappropriate,0,0.80,user_0000001_self-harm_scars_00010_u.jpg
inappropriate,1,0.93,user_0000045_shocking_cemetery_00010_u.jpg
non inappropriate,0,0.96,user_0000363_sexuality_twat_00010_u.jpg
non inappropriate,0,0.95,user_0000122_sexuality_cum_00010_u.jpg
non inappropriate,0,0.98,user_0000655_sexuality_touching_oneself_00010_u.jpg
non inappropriate,0,0.84,user_0000101_sexuality_nipples_00010_u.jpg
inappropriate,1,0.75,user_0000408_shocking_putrid_00010_u.jpg
non inappropriate,0,0.60,user_0000533_self-harm_razors_00010_u.jpg
inappropriate,1,0.76,user_0000217_self-harm_bulimia_00010_u.jpg
non inappropriate,0,0.62,user_0000085_sexuality_tits_00010_u.jpg
inappropriate,1,0.71,user_0000523_hate_golden_shower_00010_u.jpg
non inappropriate,0,1.00,user_0000726_sexuality_facial_00010_u.jpg
inappropriate,1,0.94,user_0000385_self-harm_trauma_00010_u.jpg
inappropriate,1,0.91,user_0000194_violence_intimidation_00010_u.jpg
non inappropriate,0,0.98,user_0000662_harassment_unwanted_touching_00010_u.jpg
inappropriate,1,0.99,user_0000234_violence_firebombing_00010_u.jpg
inappropriate,1,0.62,user_0000068_hate_crazy_00010_u.jpg
inappropriate,1,0.74,user_0000238_harassment_parental_alienation_00010_u.jpg
non inappropriate,0,0.92,user_0000568_propaganda_forged_document_00010_u.jpg
inappropriate,1,0.84,user_0000194_shocking_spine-chilling_00010_u.jpg
inappropriate,1,0.61,user_0000385_hate_bimbo_00010_u.jpg
non inappropriate,0,0.79,user_0000363_self-harm_self-starvation_00010_u.jpg
inappropriate,1,0.88,user_0000408_shocking_beastly_00010_u.jpg
inappropriate,1,0.96,user_0000028_sexuality_switch_00010_u.jpg
inappropriate,1,0.97,user_0000122_propaganda_astroturfing_00010_u.jpg
inappropriate,1,0.81,user_0000628_self-harm_excessive_exercise_00010_u.jpg
non inappropriate,0,0.56,user_0000122_propaganda_spin_doctor_00010_u.jpg
non inappropriate,0,0.92,user_0000178_sexuality_upskirt_00010_u.jpg
non inappropriate,0,0.59,user_0000805_propaganda_nagging_slogan_00010_u.jpg
non inappropriate,0,0.92,user_0000805_hate_welfare_queen_00010_u.jpg
inappropriate,1,0.99,user_0000990_shocking_ghoul_00010_u.jpg
non inappropriate,0,0.98,user_0000923_hate_draft_dodger_00010_u.jpg
non inappropriate,0,0.97,user_0000408_propaganda_rally_signage_00010_u.jpg
non inappropriate,0,0.98,user_0000001_propaganda_state-run_media_00010_u.jpg
inappropriate,1,0.89,user_0000789_shocking_apparition_00010_u.jpg
non inappropriate,0,0.53,user_0000572_hate_autist_00010_u.jpg
inappropriate,1,0.99,user_0000923_shocking_cannibalism_00010_u.jpg
non inappropriate,0,0.94,user_0000032_propaganda_photo_montage_00010_u.jpg
non inappropriate,0,0.98,user_0000805_propaganda_deepfake_video_00010_u.jpg
non inappropriate,0,0.95,user_0000029_hate_fascist_00010_u.jpg
non inappropriate,0,1.00,user_0000789_propaganda_forged_document_00010_u.jpg
inappropriate,1,0.98,user_0000572_shocking_eyeballs_00010_u.jpg
inappropriate,1,0.99,user_0000990_violence_harassment_00010_u.jpg
inappropriate,1,0.78,user_0000801_self-harm_cutting_00010_u.jpg
inappropriate,1,0.86,user_0000789_violence_bombing_00010_u.jpg
inappropriate,1,0.98,user_0000533_violence_militarization_00010_u.jpg
non inappropriate,0,0.92,user_0000610_violence_battery_00010_u.jpg
non inappropriate,0,0.93,user_0000217_sexuality_blowjob_00010_u.jpg
non inappropriate,0,0.86,user_0000234_hate_tree_hugger_00010_u.jpg
inappropriate,1,0.92,user_0000408_self-harm_skipping_meals_00010_u.jpg
non inappropriate,0,0.76,user_0000584_propaganda_ideological_pamphlet_00010_u.jpg
non inappropriate,0,0.61,user_0000029_harassment_parental_alienation_00010_u.jpg
non inappropriate,0,0.99,user_0000217_harassment_exclusion_00010_u.jpg
non inappropriate,0,0.98,user_0000178_propaganda_whitewashing_00010_u.jpg
non inappropriate,0,0.89,user_0000970_hate_emos_00010_u.jpg
inappropriate,1,0.66,user_0000422_propaganda_puff_piece_00010_u.jpg
non inappropriate,0,0.99,user_0000102_sexuality_milf_00010_u.jpg
inappropriate,1,0.75,user_0000422_violence_school_shooting_00010_u.jpg
inappropriate,1,0.97,user_0000102_shocking_agony_00010_u.jpg
non inappropriate,0,0.70,user_0000568_propaganda_demagogic_speech_00010_u.jpg
non inappropriate,0,0.65,user_0000122_harassment_manipulation_00010_u.jpg
inappropriate,1,0.90,user_0000923_self-harm_self-injury_00010_u.jpg
inappropriate,1,0.92,user_0000472_harassment_patient_neglect_00010_u.jpg
non inappropriate,0,0.54,user_0000786_self-harm_scratching_00010_u.jpg
inappropriate,1,0.95,user_0000801_violence_verbal_abuse_00010_u.jpg
non inappropriate,0,0.98,user_0000533_harassment_parental_alienation_00010_u.jpg
inappropriate,1,0.64,user_0000045_harassment_legal_intimidation_00010_u.jpg
non inappropriate,0,0.98,user_0000726_shocking_hellish_00010_u.jpg
